Dept;Section;Family;Sub-family;Level 1 code;Priority level 1;Level 1 Name;Level 2 code;Priority level 2;Level 2 Name;Level 3 code;Priority level 3;Level 3 Name;Level 4 code;Priority level 4;Level 4 Name;Classification code in Hybris;Classification name in Hybris;Product Type
1;26;91;3;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030309;;Mutton Burger;consumable;consumable;FOOD
1;26;91;4;F3000000;;Frozen Food;F3050000;;"Pizzas, Parathas & Ready Meals";F3050600;;Vegan Burgers;F3050601;;Vegan Burger;consumable;consumable;FOOD
1;26;92;1;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030200;;Frozen Poultry;F3030209;;Chicken Nuggets;consumable;consumable;FOOD
1;26;92;3;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030200;;Frozen Poultry;F3030206;;Chicken Breaded;consumable;consumable;FOOD
1;26;92;4;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030200;;Frozen Poultry;F3030207;;Other breaded Products;consumable;consumable;FOOD
1;26;93;1;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030200;;Frozen Poultry;F3030208;;Chicken Franks;consumable;consumable;FOOD
1;26;93;3;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030306;;Meat Mutton;consumable;consumable;FOOD
1;26;93;5;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030306;;Meat Mutton;consumable;consumable;FOOD
1;26;94;1;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030307;;Mince Beef;consumable;consumable;FOOD
1;26;94;3;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030308;;Mince Mutton;consumable;consumable;FOOD
1;26;94;4;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030305;;Meat Balls;consumable;consumable;FOOD
1;26;94;5;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030304;;Kofta;consumable;consumable;FOOD
2;51;113;4;F3000000;;Frozen Food;F3040000;;Ice Cream & Desserts;F3040600;;Individual Ice Cream;F3040601;;Ice Cream Cup;consumable;consumable;FOOD
1;26;81;2;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030100;;Frozen Fish & Seafood;F3030102;;Fish Fillet;consumable;consumable;FOOD
1;26;82;2;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030200;;Frozen Poultry;F3030202;;Chicken Parts & Offal;consumable;consumable;FOOD
1;26;83;2;F3000000;;Frozen Food;F3010000;;Fruits & Vegetables;F3010200;;Frozen Vegetables;F3010208;;Wedges;consumable;consumable;FOOD
1;26;84;2;F3000000;;Frozen Food;F3010000;;Fruits & Vegetables;F3010200;;Frozen Vegetables;F3010210;;Green Vegetables;consumable;consumable;FOOD
1;26;85;2;F3000000;;Frozen Food;F3050000;;"Pizzas, Parathas & Ready Meals";F3050500;;Ready Meals;F3050505;;Ready Meal Meat;consumable;consumable;FOOD
1;26;86;2;F3000000;;Frozen Food;F3010000;;Fruits & Vegetables;F3010100;;Frozen fruit;F3010101;;Frozen Fruits;consumable;consumable;FOOD
1;26;88;2;F3000000;;Frozen Food;F3040000;;Ice Cream & Desserts;F3040200;;Family Ice Cream;F3040205;;Inclusion Ice cream Pack;consumable;consumable;FOOD
1;26;89;2;F3000000;;Frozen Food;F3040000;;Ice Cream & Desserts;F3040600;;Individual Ice Cream;F3040604;;Cones;consumable;consumable;FOOD
1;26;90;2;F3000000;;Frozen Food;F3040000;;Ice Cream & Desserts;F3040500;;Ice Cubes;F3040501;;Ice Cube;consumable;consumable;FOOD
1;26;91;2;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030301;;Beef Burger;consumable;consumable;FOOD
1;26;92;2;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030200;;Frozen Poultry;F3030206;;Chicken Breaded;consumable;consumable;FOOD
1;26;93;2;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030300;;Frozen Meat;F3030302;;Beef Franks;consumable;consumable;FOOD
1;26;94;2;F3000000;;Frozen Food;F3030000;;"Frozen Meat, Poultry & Fish";F3030200;;Frozen Poultry;F3030210;;Mince Chicken;consumable;consumable;FOOD
1;21;4;1;F4000000;;Baby World;F4010000;;Baby Food;F4010400;;Yoghurts & Desserts;F4010401;;Plain Cream Cheese;consumable;consumable;FOOD
1;21;4;3;F4000000;;Baby World;F4010000;;Baby Food;F4010400;;Yoghurts & Desserts;F4010403;;Dessert Cream;consumable;consumable;FOOD
1;21;4;4;F4000000;;Baby World;F4010000;;Baby Food;F4010400;;Yoghurts & Desserts;F4010404;;Yogurt;consumable;consumable;FOOD
1;21;4;5;F4000000;;Baby World;F4010000;;Baby Food;F4010400;;Yoghurts & Desserts;F4010405;;Other Products;consumable;consumable;FOOD
1;14;223;1;F4000000;;Baby World;F4010000;;Baby Food;F4010100;;Baby Jars & Pouches;F4010101;;Fruit Jars & Desserts;consumable;consumable;FOOD
1;14;223;3;F4000000;;Baby World;F4010000;;Baby Food;F4010200;;"Cereal , Biscuits & Snacks";F4010201;;"Flours, Cereals, Rice & Other";consumable;consumable;FOOD
1;14;223;4;F4000000;;Baby World;F4010000;;Baby Food;F4010300;;Baby Milk;F4010301;;Baby Milk Formula (0-6 Months);consumable;consumable;FOOD
1;14;223;5;F4000000;;Baby World;F4010000;;Baby Food;F4010300;;Baby Milk;F4010303;;Baby Milk Formula (6-12 Months);consumable;consumable;FOOD
1;14;223;6;F4000000;;Baby World;F4010000;;Baby Food;F4010300;;Baby Milk;F4010302;;Baby Milk Formula (1-6 Years);consumable;consumable;FOOD
1;14;223;7;F4000000;;Baby World;F4010000;;Baby Food;F4010200;;"Cereal , Biscuits & Snacks";F4010202;;Baby Biscuit & Rusks;consumable;consumable;FOOD
1;14;223;8;F4000000;;Baby World;F4010000;;Baby Food;F4010500;;Baby Drinks;F4010501;;Juices & Drinks;consumable;consumable;FOOD
1;21;4;2;F4000000;;Baby World;F4010000;;Baby Food;F4010400;;Yoghurts & Desserts;F4010402;;Fruit Cream Cheese;consumable;consumable;FOOD
1;14;223;2;F4000000;;Baby World;F4010000;;Baby Food;F4010100;;Baby Jars & Pouches;F4010102;;Mashmeals & Soups;consumable;consumable;FOOD
1;12;292;2;F4000000;;Baby World;F4020000;;"Diapers, Wipes & Detergents";F4020100;;Diapers;F4020102;;Baby Pants & Swimming;consumable;consumable;FOOD
1;12;271;1;F4000000;;Baby World;F4050000;;Green Baby;F4050100;;Green Baby;F4050101;;Green Baby;consumable;consumable;FOOD
1;12;272;8;F4000000;;Baby World;F4030000;;Toiletries & Safety;F4030100;;Baby Toiletries;F4030201;;Kids Oral Care;consumable;consumable;FOOD
1;12;288;9;F4000000;;Baby World;F4040000;;Childrens Health;F4040100;;Childrens Health;F4040101;;Childrens Health;consumable;consumable;FOOD
1;12;292;1;F4000000;;Baby World;F4020000;;"Diapers, Wipes & Detergents";F4020100;;Diapers;F4020101;;Baby Diapers;consumable;consumable;FOOD
1;12;292;3;F4000000;;Baby World;F4020000;;"Diapers, Wipes & Detergents";F4020200;;Wipes;F4020201;;Baby Wipes;consumable;consumable;FOOD
1;12;292;4;F4000000;;Baby World;F4020000;;"Diapers, Wipes & Detergents";F4020200;;Wipes;F4020201;;Baby Wipes;consumable;consumable;FOOD
1;12;292;5;F4000000;;Baby World;F4020000;;"Diapers, Wipes & Detergents";F4020300;;Baby Detergents;F4020301;;Baby Detergents;consumable;consumable;FOOD
1;12;292;6;F4000000;;Baby World;F4030000;;Toiletries & Safety;F4030100;;Baby Toiletries;F4030105;;Kids Beauty;consumable;consumable;FOOD
1;12;292;7;F4000000;;Baby World;F4030000;;Toiletries & Safety;F4030100;;Baby Toiletries;F4030105;;Kids Beauty;consumable;consumable;FOOD
1;12;292;9;F4000000;;Baby World;F4030000;;Toiletries & Safety;F4030100;;Baby Toiletries;F4030101;;Baby Bath Toiletries;consumable;consumable;FOOD
1;12;292;10;F4000000;;Baby World;F4030000;;Toiletries & Safety;F4030100;;Baby Toiletries;F4030103;;Baby Nourishing Toiletries;consumable;consumable;FOOD
1;12;292;11;F4000000;;Baby World;F4030000;;Toiletries & Safety;F4030100;;Baby Toiletries;F4030104;;Baby Refreshing Toiletries;consumable;consumable;FOOD
1;12;292;12;F4000000;;Baby World;F4030000;;Toiletries & Safety;F4030100;;Baby Toiletries;F4030102;;Baby Cottons;consumable;consumable;FOOD
5;41;721;100;F4000000;;Baby World;F4060000;;Small Nursery;F4060100;;Feeding Accessories;F4060101;;Teat;F-Non-consumable;Non consumable;FOOD
5;41;721;101;F4000000;;Baby World;F4060000;;Small Nursery;F4060200;;Soother & Teething Accessories;F4060201;;Soother;F-Non-consumable;Non consumable;FOOD
5;41;721;102;F4000000;;Baby World;F4060000;;Small Nursery;F4060200;;Soother & Teething Accessories;F4060202;;Teething;F-Non-consumable;Non consumable;FOOD
5;41;721;103;F4000000;;Baby World;F4060000;;Small Nursery;F4060100;;Feeding Accessories;F4060102;;Bottle;F-Non-consumable;Non consumable;FOOD
5;41;721;104;F4000000;;Baby World;F4060000;;Small Nursery;F4060300;;Meal Accessories;F4060301;;Bib;F-Non-consumable;Non consumable;FOOD
5;41;721;105;F4000000;;Baby World;F4060000;;Small Nursery;F4060300;;Meal Accessories;F4060302;;Meal Accessories;F-Non-consumable;Non consumable;FOOD
5;41;721;106;F4000000;;Baby World;F4060000;;Small Nursery;F4060400;;Bath Accessories;F4060401;;Bath Accessories;F-Non-consumable;Non consumable;FOOD
5;41;721;107;F4000000;;Baby World;F4060000;;Small Nursery;F4060500;;Toilet Accessories;F4060501;;Toilet Accessories;F-Non-consumable;Non consumable;FOOD
5;41;721;108;F4000000;;Baby World;F4060000;;Small Nursery;F4060600;;Medical & Safety Accessories;F4060601;;Medical Accessories;F-Non-consumable;Non consumable;FOOD
5;41;721;109;F4000000;;Baby World;F4060000;;Small Nursery;F4060600;;Medical & Safety Accessories;F4060602;;Safety Accessories;F-Non-consumable;Non consumable;FOOD
5;41;721;110;F4000000;;Baby World;F4060000;;Small Nursery;F4060700;;Toys;F4060701;;Toys;F-Non-consumable;Non consumable;FOOD
5;41;725;100;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050100;;Furnitures;;;;2076;big nursery;NONFOOD
5;41;725;101;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050100;;Furnitures;;;;2076;big nursery;NONFOOD
5;41;725;102;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050100;;Furnitures;;;;2076;big nursery;NONFOOD
5;41;725;103;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050100;;Furnitures;;;;2076;big nursery;NONFOOD
5;41;725;104;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050500;;Baby Walker;;;;2076;big nursery;NONFOOD
5;41;725;106;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050700;;Travel Bags;;;;2076;big nursery;NONFOOD
5;41;725;107;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050600;;Carriers;;;;2076;big nursery;NONFOOD
5;41;725;108;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050300;;Car Seats & Boosters;;;;2076;big nursery;NONFOOD
5;41;725;109;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050200;;High Chairs;;;;2076;big nursery;NONFOOD
5;41;725;110;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050400;;Strollers & Prams;;;;2076;big nursery;NONFOOD
5;41;725;111;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050400;;Strollers & Prams;;;;2076;big nursery;NONFOOD
5;41;725;112;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050800;;Travel Set Combination;;;;2076;big nursery;NONFOOD
5;41;725;113;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050300;;Car Seats & Boosters;;;;2076;big nursery;NONFOOD
5;41;725;115;F4000000;;Baby World;NF4050000;;Baby Equipments;NF4050900;;Baby Bed;;;;2076;big nursery;NONFOOD
1;12;272;2;F5000000;;"Health, Beauty & Fitness";F5030000;;Health & Oral Care;F5030100;;Oral Care;F5030105;;Tooth Paste Daily Use;consumable;consumable;FOOD
1;12;272;1;F5000000;;"Health, Beauty & Fitness";F5030000;;Health & Oral Care;F5030100;;Oral Care;F5030106;;Tooth Paste Medical;consumable;consumable;FOOD
1;12;272;3;F5000000;;"Health, Beauty & Fitness";F5030000;;Health & Oral Care;F5030100;;Oral Care;F5030107;;Tooth Paste Specific;consumable;consumable;FOOD
1;12;272;4;F5000000;;"Health, Beauty & Fitness";F5030000;;Health & Oral Care;F5030100;;Oral Care;F5030102;;Mouth Wash & Hygiene;consumable;consumable;FOOD
1;12;272;5;F5000000;;"Health, Beauty & Fitness";F5030000;;Health & Oral Care;F5030100;;Oral Care;F5030104;;Tooth Brush Manual;consumable;consumable;FOOD
1;12;272;6;F5000000;;"Health, Beauty & Fitness";F5030000;;Health & Oral Care;F5030100;;Oral Care;F5030103;;Tooth Brush electrical;consumable;consumable;FOOD
1;12;272;7;F5000000;;"Health, Beauty & Fitness";F5030000;;Health & Oral Care;F5030100;;Oral Care;F5030101;;Floss & accessories;consumable;consumable;FOOD
1;12;273;2;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050100;;Beauty & Creams;F5050102;;Face Care;consumable;consumable;FOOD
1;12;273;1;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050100;;Beauty & Creams;F5050102;;Face Care;consumable;consumable;FOOD
1;12;273;3;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050100;;Beauty & Creams;F5050102;;Face Care;consumable;consumable;FOOD
1;12;273;4;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050100;;Beauty & Creams;F5050101;;Body Care;consumable;consumable;FOOD
1;12;273;5;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050100;;Beauty & Creams;F5050101;;Body Care;consumable;consumable;FOOD
1;12;273;6;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050100;;Beauty & Creams;F5050101;;Body Care;consumable;consumable;FOOD
1;12;274;2;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050400;;Perfumes & Deodorants;F5050402;;Woman Body Mist;consumable;consumable;FOOD
1;12;274;1;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050400;;Perfumes & Deodorants;F5050401;;Cologne Water;consumable;consumable;FOOD
1;12;274;3;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050400;;Perfumes & Deodorants;F5050405;;Woman Perfumes;consumable;consumable;FOOD
1;12;274;4;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050300;;Feminine  Hygiene;F5050307;;Talcum Powder;consumable;consumable;FOOD
1;12;274;5;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050400;;Perfumes & Deodorants;F5050403;;Woman Deodorant Roll on & Stick;consumable;consumable;FOOD
1;12;274;6;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050400;;Perfumes & Deodorants;F5050404;;Woman Deodorant Spray;consumable;consumable;FOOD
1;12;275;2;F5000000;;"Health, Beauty & Fitness";F5040000;;Mens Care;F5040200;;Grooming;F5040207;;After Shave;consumable;consumable;FOOD
1;12;275;1;F5000000;;"Health, Beauty & Fitness";F5040000;;Mens Care;F5040200;;Grooming;F5040206;;Shaving Gel & Foam;consumable;consumable;FOOD
1;12;275;3;F5000000;;"Health, Beauty & Fitness";F5040000;;Mens Care;F5040200;;Grooming;F5040204;;Disposable Razors;consumable;consumable;FOOD
1;12;275;4;F5000000;;"Health, Beauty & Fitness";F5040000;;Mens Care;F5040200;;Grooming;F5040205;;Razors & Blades;consumable;consumable;FOOD
1;12;275;5;F5000000;;"Health, Beauty & Fitness";F5040000;;Mens Care;F5040300;;Mens Cosmetics;F5040303;;Men Skin Care;consumable;consumable;FOOD
1;12;275;6;F5000000;;"Health, Beauty & Fitness";F5040000;;Mens Care;F5040300;;Mens Cosmetics;F5040304;;Other Men Care;consumable;consumable;FOOD
1;12;277;2;F5000000;;"Health, Beauty & Fitness";F5070000;;Traveler & Gifting;F5070100;;Traveler;F5070101;;Traveler;consumable;consumable;FOOD
1;12;280;2;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050202;;Cosmetics;consumable;consumable;FOOD
1;12;277;1;F5000000;;"Health, Beauty & Fitness";F5060000;;Bio Natural;F5060100;;Bio Natural;F5060101;;Bio Natural;consumable;consumable;FOOD
1;12;277;3;F5000000;;"Health, Beauty & Fitness";F5070000;;Traveler & Gifting;F5070200;;Gifting;F5070201;;Gifting;consumable;consumable;FOOD
1;12;277;4;F5000000;;"Health, Beauty & Fitness";F5070000;;Traveler & Gifting;F5070300;;Others;F5070301;;Others;consumable;consumable;FOOD
1;12;285;2;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010500;;Soaps & Hand Sanitiser;F5010508;;Soap specialities;consumable;consumable;FOOD
1;12;280;1;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050400;;Perfumes & Deodorants;F5050405;;Woman Perfumes;consumable;consumable;FOOD
1;12;280;3;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050201;;Make-up;consumable;consumable;FOOD
1;12;280;4;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050208;;Accessories;consumable;consumable;FOOD
1;12;288;2;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010300;;Pharmaceuticals;F5010302;;Digestive health & lip;consumable;consumable;FOOD
1;12;285;1;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010500;;Soaps & Hand Sanitiser;F5010507;;Soap Creamy;consumable;consumable;FOOD
1;12;285;3;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010500;;Soaps & Hand Sanitiser;F5010505;;Soap antibacterial;consumable;consumable;FOOD
1;12;285;4;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010500;;Soaps & Hand Sanitiser;F5010506;;Soap Beauty;consumable;consumable;FOOD
1;12;285;5;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010500;;Soaps & Hand Sanitiser;F5010504;;Liquid Soap specialities;consumable;consumable;FOOD
1;12;285;6;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010500;;Soaps & Hand Sanitiser;F5010502;;Liquid Soap antibacterial;consumable;consumable;FOOD
1;12;285;7;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010500;;Soaps & Hand Sanitiser;F5010503;;Liquid Soap beauty;consumable;consumable;FOOD
1;12;285;8;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010500;;Soaps & Hand Sanitiser;F5010501;;Hand Sanitizers;consumable;consumable;FOOD
1;12;285;9;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010400;;Shower Gel & Bath Care;F5010407;;Shower Gel specialities;consumable;consumable;FOOD
1;12;285;10;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010400;;Shower Gel & Bath Care;F5010403;;Shower Gel antibacterial;consumable;consumable;FOOD
1;12;285;11;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010400;;Shower Gel & Bath Care;F5010404;;Shower Gel beauty;consumable;consumable;FOOD
1;12;285;12;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010400;;Shower Gel & Bath Care;F5010405;;Shower Gel creamy;consumable;consumable;FOOD
1;12;285;13;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010400;;Shower Gel & Bath Care;F5010406;;Shower Gel Men;consumable;consumable;FOOD
1;12;285;14;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010400;;Shower Gel & Bath Care;F5010401;;Body Sponges;consumable;consumable;FOOD
1;12;285;15;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010400;;Shower Gel & Bath Care;F5010402;;Foam Bath & Salts;consumable;consumable;FOOD
1;12;286;4;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050211;;Make Up Accessories;consumable;consumable;FOOD
1;12;286;7;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050209;;Manicure & Pedicure Accessories;consumable;consumable;FOOD
1;12;286;11;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050204;;Make Up: Eyes;consumable;consumable;FOOD
1;12;286;12;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050206;;Make Up: Lips;consumable;consumable;FOOD
1;12;286;13;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050207;;Make Up: Nails;consumable;consumable;FOOD
1;12;286;14;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050205;;Make Up: Face;consumable;consumable;FOOD
1;12;286;15;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050210;;Nail Polish & Remover;consumable;consumable;FOOD
1;12;286;16;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050203;;Cotton;consumable;consumable;FOOD
1;12;286;17;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050200;;Cosmetics & Cotton;F5050209;;Manicure & Pedicure Accessories;consumable;consumable;FOOD
1;12;287;4;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020100;;Hair Colours & Henna;F5020101;;Hair Coloration;consumable;consumable;FOOD
1;12;287;5;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020100;;Hair Colours & Henna;F5020102;;Hair Henna;consumable;consumable;FOOD
1;12;287;7;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020200;;Hair Care & Treatments;F5020203;;Hair Fixations Gel & Wax;consumable;consumable;FOOD
1;12;287;8;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020200;;Hair Care & Treatments;F5020202;;Hair Fixations Spray&Laque;consumable;consumable;FOOD
1;12;287;9;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020404;;Shampoo & Conditionner: Salon;consumable;consumable;FOOD
1;12;287;10;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020402;;Shampoo & Conditionner: Beauty;consumable;consumable;FOOD
1;12;287;11;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020402;;Shampoo & Conditionner: Beauty;consumable;consumable;FOOD
1;12;287;12;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020401;;Shampoo & Conditionner: Antidandruff;consumable;consumable;FOOD
1;12;287;13;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020401;;Shampoo & Conditionner: Antidandruff;consumable;consumable;FOOD
1;12;287;14;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020200;;Hair Care & Treatments;F5020201;;Hair Cream;consumable;consumable;FOOD
1;12;287;15;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020200;;Hair Care & Treatments;F5020205;;Hair Oil;consumable;consumable;FOOD
1;12;287;16;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020200;;Hair Care & Treatments;F5020204;;Hair Mask;consumable;consumable;FOOD
1;12;287;17;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020300;;Hair Accessories;F5020301;;Hair Accessories;consumable;consumable;FOOD
1;12;287;18;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020300;;Hair Accessories;F5020302;;Hair Brushes & Combs;consumable;consumable;FOOD
1;12;287;19;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020403;;Shampoo & Conditionner: Herbal;consumable;consumable;FOOD
1;12;287;20;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020403;;Shampoo & Conditionner: Herbal;consumable;consumable;FOOD
1;12;287;21;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020405;;Shampoo & Conditionner: Others;consumable;consumable;FOOD
1;12;287;22;F5000000;;"Health, Beauty & Fitness";F5020000;;Hair Care;F5020400;;Shampoo & Conditioners;F5020405;;Shampoo & Conditionner: Others;consumable;consumable;FOOD
1;12;288;1;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010300;;Pharmaceuticals;F5010304;;First Aid;consumable;consumable;FOOD
1;12;288;3;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010300;;Pharmaceuticals;F5010301;;Cough & Cold;consumable;consumable;FOOD
1;12;288;5;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010300;;Pharmaceuticals;F5010305;;Foot Care;consumable;consumable;FOOD
1;12;288;6;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010300;;Pharmaceuticals;F5010306;;Pain relief;consumable;consumable;FOOD
1;12;288;7;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010200;;Body Care;F5010201;;Suncare Products;consumable;consumable;FOOD
1;12;288;8;F5000000;;"Health, Beauty & Fitness";F5040000;;Mens Care;F5040500;;Condoms;F5040501;;Condoms;consumable;consumable;FOOD
1;12;288;10;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010300;;Pharmaceuticals;F5010307;;Pregnancy test;consumable;consumable;FOOD
1;12;288;11;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010200;;Body Care;F5010202;;Cotton buds & Balls;consumable;consumable;FOOD
1;12;288;12;F5000000;;"Health, Beauty & Fitness";F5010000;;Family & Skin Care;F5010200;;Body Care;F5010203;;Others;consumable;consumable;FOOD
1;12;290;6;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050300;;Feminine  Hygiene;F5050304;;"Woman Razors, Blades & Gel";consumable;consumable;FOOD
1;12;290;7;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050300;;Feminine  Hygiene;F5050301;;Depilatory & Hair Bleach;consumable;consumable;FOOD
1;12;290;8;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050300;;Feminine  Hygiene;F5050302;;Woman Pads;consumable;consumable;FOOD
1;12;290;9;F5000000;;"Health, Beauty & Fitness";F5050000;;Womens care;F5050300;;Feminine  Hygiene;F5050303;;Woman Pantyliners;consumable;consumable;FOOD
